User ID,Train Count,Val Count,Test Count,Train ASINs,Val ASINs,Test ASINs
AH3POWPCN3JIW3IUL6H24L536NQQ,7,1,1,"B089QR2Y5B, B08FD2KP9R, B08FBHNBP1, B0888CX245, B085QDWHQJ, B088PYN4VM, B08DRBZNZJ",B08DHZW3LK,B08G83G24X
AH4TB6XJJKH3WLSX2D56JYJ4Z4ZA,8,1,1,"B08B3TCMSQ, B088LPYXNQ, B08L6GXY2S, B08C2T24WG, B08LZ6W8RF, B08G4Y4SFV, B08MPK4JRB, B08CVTNQP1",B08K8P7LN6,B08GKVYS1Y
AFPPNF3RSFMMNC5UAM6V4B475MBQ,16,1,1,"B0BC273JJR, B08BFH35VX, B085RQKWNF, B08BY9P4HR, B08B3SJNL5, B08BYK8SKR, B08BZ1RHPS, B08G5YVHQP, B08GYJY8F2, B088TXBCB5, B08CVTNQP1, B08HGZXLP6, B08NTD1NM1, B07SLFWZKN, B08VDCWKHV, B08W8LKLHB",B09473GGM4,B0912BNP4J
AFKZESU3PTCQ2UVDBDSFVFTXBFNQ_2,7,1,1,"B07TLMZL3T, B07J1LYVHC, B07PHWX88W, B07Z3NRMBS, B07X8W7GJZ, B0837K9W6P, B07Z4CVTRP",B07RM722DH,B087D7MVHB
AFR2XB7TRMQJCRB6INYP2W73EH5A,3,1,1,"B088TYPM71, B088TXBCB5, B088LPYXNQ",B07D5FBFQ4,B08L3W279N
AEODUUL6REW3PW2ZGFREKGWBYUZA,16,1,1,"B0837K9W6P, B07SW7D6ZR, B082VKPJV5, B07X8W7GJZ, B082VYX7G8, B088NVJSJT, B0BC273JJR, B08BRS98SF, B085QDWHQJ, B086W18W1W, B08BXVJMRY, B088LPYXNQ, B08DRBZNZJ, B08B3TCMSQ, B08C72C56Z, B088TXBCB5",B08K8P7LN6,B08HCMNLKD
AENALXICBEUWDJG6U2GYCGEVM3OQ,4,1,1,"B086VK22QT, B088X2WPTX, B085RQKWNF, B089KBMST6",B0941YDPSW,B08VJ7CZW3
AE3UKETTR77J4LM2ZE4AEUC4L6KA,3,1,1,"B08R3F946X, B093H28PD4, B09C5NQSC5",B09BJM95J7,B005AL5H9S
AETWQ4GYGV4QRMTMWGBIDVASBKHA,4,1,1,"B0B2L218H2, B08C72C56Z, B08LZ6W8RF, B08L3J4FB9",B08L4HTQ3R,B08S1LWF9V
AEHWKRPNWNMOAJSMO2F6O7RFRTNA,24,1,1,"B08BY9P4HR, B088ZVSLYP, B07FP2C8N8, B086YBQ8M7, B08FD2KP9R, B08693T3XR, B08BXVJMRY, B08G83G24X, B08G149DSD, B08MPK4JRB, B08GMC48QF, B083B67373, B0B8SFDJN9, B07L9H27SH, B08KHRF9NY, B08TR1MKHD, B07FPS2VFK, B08LPJT4MT, B08PLFZB89, B08XQYZWCS, B01MA3LXIL, B08MC3ZLV4, B08HDG9F44, B09473GGM4",B095CG2ZV1,B09TTC9Q9W
AEPKAGO2WGVI55RQAVNBXKGJ2BOQ,3,1,1,"B07TLMZL3T, B08B5FJMHM, B08CL46XNM",B08BLX72TP,B0B8SFDJN9
AGRKJRPX6I5DQPODOC4YJ7CT4XWA,3,1,1,"B08P4YQ3K5, B08QKXY1KN, B08K2WH8LK",B09FNTZFZZ,B099959RFF
AGD25H7BIT2JUXSIOPYCYB23J3ZQ,5,1,1,"B076DBLG1K, B01EK2F1PC, B07DKRK8ZW, B089RLLT5C, B08C24Q6LB",B08DXLRTSB,B08G5YVHQP
AGNP7WAB6CTY72PMMJZTE2DABPPA,8,1,1,"B07YG4PRTN, B087ZQK2G8, B08YJV9YL2, B08KGVBW41, B08HXQ3T9K, B08G4Y4SFV, B08GS1G9BH, B08P4YQ3K5",B08S3B8Y5G,B08NC4378M
AF7XNTURXVPO55T5EP4B4DVPQPPQ,7,1,1,"B0914JBBTV, B086SSHLWT, B08BFH35VX, B07THLR7RR, B07MZT83KK, B08HMLXW65, B08TR1MKHD",B076DBLG1K,B086TS3BKQ
AHH7DYW535JNEGASCET44RLTKG7A,5,1,1,"B083J1Y349, B07JGD2T2J, B089RLLT5C, B088NVJSJT, B08C37KWRR",B089ZQ8Y95,B07SLFWZKN
AGXMWJK3YL4SV5FJ27JEJZPZHRBA,14,1,1,"B086VRRD99, B085ZRVDKP, B08BY9P4HR, B0876VC4KM, B08HRHCZV2, B09GNXK3N1, B08Q3F3L7S, B08QHP717Z, B08YNR839W, B08XZDXTG2, B084WP4XS8, B0941YDPSW, B08RYN11N9, B0919R1CYT",B09LWV3HH2,B09TTC9Q9W
AEFRTLVCVRALKXBED77KHPIXEPWQ,5,1,1,"B07J1LYVHC, B088FBNQXW, B08575Y9V3, B08G5YVHQP, B07VDCD17L",B08KJF6Y6C,B09HMXY36F
AGS4KJHF5LOOWT2A5TJJFMB24VOA,5,1,1,"B00TK0VV68, B07ND4HPHT, B0844X21MJ, B083J1Y349, B07JGD2T2J",B086YBQ8M7,B09FNTZFZZ
AEVFWS7JFEKHYDZKH4SI5YDSNGJQ_1,3,1,1,"B07VGBBNTH, B08BRS98SF, B07D5FBFQ4",B09671G4KH,B09KYJJ3D5
AFFHB6JLPVY4W566NW67GFKDBRNQ,5,1,1,"B081D2R47W, B0888CX245, B086MN4SRX, B08BLKFGND, B08BXVJMRY",B08DHZW3LK,B08GKVYS1Y
AEU64BW76A3GKMZAGLUZZORCMB7A,6,1,1,"B085ZRVDKP, B08DKFV9SR, B08343FS9P, B087PJ121M, B08JZD8HN4, B08N9RT9YD",B08PLFZB89,B0998BD871
AFRUBJ22O26J35OD5MJLBC6RUJKQ,6,1,1,"B086ST4W1C, B0BC273JJR, B087G54FLM, B08BRS98SF, B087GB8ZRF, B085ZRVDKP",B085MCMZLX,B08DKFV9SR
AFLKX7ZNVK2DN6LG3EAP6ZNYUFHA,13,1,1,"B0842BXM5M, B087FTZSZH, B0BC273JJR, B08C24Q6LB, B08MPK4JRB, B08LZ6W8RF, B08G4Y4SFV, B08KT7FCYY, B08HGZXLP6, B08GMC48QF, B08NTD1NM1, B08P15TB2V, B08W4WQMNM",B096S4RQNH,B08BKWLHYP
AFNRGRORFAGSB7WGANETBDDYDEAQ,16,1,1,"B082DXHTX8, B082NKQ4ZT, B07VQR3W3Z, B07JGD2T2J, B0885W8GCL, B01EK2F1PC, B082VYX7G8, B089KBMST6, B087FTZSZH, B07YG4PRTN, B08F7877DC, B08BLKFGND, B08DK5D9J5, B08DRBZNZJ, B0841WQNNZ, B08J7R5HHX",B08F4ZDVZQ,B08G4Y4SFV
AEAXAJACFMXIAAH4WOHRMXPSZWFA,16,1,1,"B083BGJ4P9, B08DK74M1P, B08F4ZDVZQ, B0B2L218H2, B07W1WJZFG, B08VKQY815, B08WF29DM9, B08RRSPNWV, B08VQY1Z1S, B01M24DUXH, B08BKWLHYP, B08P5579KC, B08LPGZMQK, B096S4RQNH, B0977LVHF8, B09LWV3HH2",B005AL5H9S,B09G3KBK7Y
AGFXY5HVXFJFJ2SJDGZL5YLGR6RA,4,1,1,"B07HR754WV, B015A5DGG4, B082MDFNZM, B0855L611L",B088LWRYJC,B09GVHT2D3
AGFBEZSOTMPM4M4CHRW3QPDAHJUQ,5,1,1,"B089KBMST6, B07THLR7RR, B08HRHCZV2, B08H4SYXR4, B087F14JSH",B086VRRD99,B0851C4YPC
AHHWCYE6JF6MMRDKHOGRTNAUOMPA,3,1,1,"B086SSHLWT, B0BC273JJR, B088ZVSLYP",B085J24382,B085J354CL
AETJVSLQFY2F7D5AZ7H4ONORPQEQ_1,3,1,1,"B08BXVJMRY, B0841WQNNZ, B08LG68MGH",B087ZQG11L,B086GST51S
AHCR53CDYDQAS6C5TZXQWB4PWTCQ,3,1,1,"B086M8MZGB, B08N9RT9YD, B08CVTNQP1",B07YV9J2YZ,B08QHP717Z
AEOK4TQIKGO23SJKZ6PW4FETNNDA_1,34,1,1,"B0837K9W6P, B07SW7D6ZR, B07SV4HTMC, B0713VF172, B07XVNJFNF, B0844X21MJ, B07PCSRSND, B082MDFNZM, B083TLNBJJ, B0914JBBTV, B0885W8GCL, B08879N2W3, B086VK22QT, B07MMW5654, B00O2FGBJS, B07YG4PRTN, B08BFH35VX, B088TYPM71, B086W18W1W, B089CSF11Y, B08GC5GSNG, B08L6GXY2S, B085SY4WC3, B085TFXLH1, B07PZ8JNWJ, B08HZ5Y8RY, B08CVCLVS2, B08CC6YRLJ, B08CVTNQP1, B08JZD8HN4, B08KT7FCYY, B08GKVYS1Y, B08NC4378M, B08KHRF9NY",B08BKWLHYP,B08P5579KC
AH5HSMUMRJRDWBPFDQ6G3EAAOSFQ,8,1,1,"B0BG6WX4DH, B07PHWX88W, B07DKRK8ZW, B088X2WPTX, B08C37KWRR, B08DXLRTSB, B07Z548TKH, B08JPKXJMV",B01MA3LXIL,B09NFQ69KT
AHGIDR4IJFS23Q4GTZ33FI5LYDSQ_1,7,1,1,"B08LG68MGH, B08NTD1NM1, B08MT8L5ZL, B08P15TB2V, B08S2LYN64, B08CZ5JZMZ, B099959RFF",B09LWV3HH2,B09G3KBK7Y
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,56,1,1,"B07NPWK167, B07SW7D6ZR, B07WNBZQGT, B07Z3NRMBS, B07X8W7GJZ, B07VGBBNTH, B0844X21MJ, B082VKPJV5, B07RM722DH, B015A5DGG4, B07J1LYVHC, B07PCSRSND, B083TLNBJJ, B0813ZQG3T, B07VQR3W3Z, B07W397QG4, B0855L611L, B07MN1KJ15, B07ZS3DKL5, B0851C4YPC, B07ZQRX7FX, B00O2FGBJS, B0BTJ6SYKB, B07M9D3WYW, B07DFNPVSF, B07THLR7RR, B087ZQK2G8, B086M8MZGB, B07FP2C8N8, B08CL46XNM, B08575Y9V3, B086XH7BWW, B08C37KWRR, B08DXZ5VXB, B08DXLRTSB, B08YJV9YL2, B08C71WBLC, B07VDCD17L, B07MZT83KK, B07NPCT6L5, B08LYT4Q2X, B07YNDWRCB, B08HMLXW65, B08BS3WDPJ, B08GYJY8F2, B07PBWVV5K, B08MPK4JRB, B07W1WJZFG, B087ZQG11L, B08HRNPNR5, B08KWN77LW, B08L4HTQ3R, B084WP4XS8, B07FPS2VFK, B08LPJT4MT, B08RQZ3F3L",B08SJKR877,B07L9H27SH
AHPGHDFIU3BUB3RQBP56RQQA7W4Q,16,1,1,"B08FD2KP9R, B085QDWHQJ, B08DHZW3LK, B08C2T24WG, B08CVCLVS2, B08HGZXLP6, B088TXBCB5, B08HRHCZV2, B08N9RT9YD, B08MT8L5ZL, B08P15TB2V, B08GKVYS1Y, B07YV9J2YZ, B08P4YQ3K5, B08R3F946X, B08RYN11N9",B09671G4KH,B09G22586Y
AF5IQSGLYMWLW4KH2V7VTUZLHUOA,8,1,1,"B07VG2W8TT, B082DXHTX8, B07WNBZQGT, B0855L611L, B08YJV9YL2, B07MZT83KK, B08L3W279N, B08RQZ3F3L",B08NJ5BTWG,B08QKXY1KN
AFRMOOG7VG4WSGTOQCQMGLIGC5LA_1,3,1,1,"B08343FS9P, B08KJF6Y6C, B08HGZXLP6",B07YV9J2YZ,B08YNR839W
AFVV7CLXY43P3Z3F7SROBZATZVSQ,6,1,1,"B07Z3NRMBS, B07SW7D6ZR, B082VKPJV5, B0844X21MJ, B086VYKNDF, B08879N2W3",B082VYX7G8,B08C72C56Z
AGPGFFJDCKXPNBWCC5YP2ZUDPNGA,6,1,1,"B08DXCVRNY, B08F4ZDVZQ, B085TFXLH1, B08K8P7LN6, B083B67373, B08NC4378M",B084WP4XS8,B09HMXY36F
AH4PCTM7BHVUX6WCGJB5PNS6K3JQ,3,1,1,"B08BZ1RHPS, B08DXZ5VXB, B0851QJPZY",B08P4YQ3K5,B07RBSLNFR
AEOJWMWHWXTDHZ2X6TLFNHCOEH4Q,6,1,1,"B08W4WQMNM, B0895FHBVG, B08F79Z1Q5, B08HGZXLP6, B08JZD8HN4, B08CC6YRLJ",B08MT8L5ZL,B09571TNVG
AGAM2CCKV52HI4YZU7ASZTSXA7YQ,13,1,1,"B089RLLT5C, B087Z9X39L, B07ZS3DKL5, B08CL46XNM, B08BB3P4VQ, B0851QJPZY, B08CH5PC9W, B08LYT4Q2X, B07YS9W97B, B08L4HTQ3R, B08JTNQFZY, B08XJWLLKQ, B08SG2MBRY",B0932Z1NM1,B08HVRP54L
AELZIKZNMROP2SMO5XXVB4V36RJA,3,1,1,"B08BRS98SF, B0BC273JJR, B086W18W1W",B085SY4WC3,B07PBWVV5K
AH3BXW7KLIS2VAE56UXJS2NS7I5A,26,1,1,"B0BG6WX4DH, B07HN1L8NQ, B07HR754WV, B082DXHTX8, B0844X21MJ, B015A5DGG4, B0914JBBTV, B07ND4HPHT, B09L33VJCL, B07KG1TWP5, B0BTJ6SYKB, B085NYYLQ8, B086W18W1W, B083BGJ4P9, B08KGVBW41, B08YJV9YL2, B0845LNDJK, B086TS3BKQ, B0B2L218H2, B07YNDWRCB, B08L6GXY2S, B08HQSK576, B0895XPZNT, B08P5579KC, B08RYN11N9, B092M5K59T",B09571TNVG,B07PBWVV5K
AGRO3UTLKTF724ZW64QXGWXJ4SYA,7,1,1,"B0855L611L, B08BY91SGT, B08C71WBLC, B086N136NH, B086TS3BKQ, B08LYT4Q2X, B07W1WJZFG",B08T7GPT1D,B09TTC9Q9W
AHC6X7NTYM3C36TZF7C3K3Q7HDEA,6,1,1,"B088ZVSLYP, B00O2FGBJS, B08N6CLJ6P, B08KY7VYDS, B08SJKR877, B08P15TB2V",B0895FHBVG,B09BKK8G76
AHLQVJPH73V2UVWJCRLAXXFKOGLQ,5,1,1,"B07ZJX5MNJ, B086VRRD99, B08693T3XR, B08JPKXJMV, B08S2LYN64",B07L9H27SH,B09LWV3HH2
AEQKG4FNUB67X4JUBJRWT3ISVKDQ,6,1,1,"B088NVJSJT, B086VK22QT, B087GB8ZRF, B088X2WPTX, B087FTZSZH, B089KBMST6",B085ZRVDKP,B089QR2Y5B
AEHZBUFEOW4TY3K4IYFFR5ZU5B3Q,9,1,1,"B07KXM94BT, B015A5DGG4, B07PCSRSND, B087GD4BJ1, B086VK22QT, B0842BXM5M, B08BLKFGND, B087J3H22J, B08DK74M1P",B08BLX72TP,B08HQSK576
AFPMVI6ZRR7KS7AWRIBCKILWDVIA,6,1,1,"B07PCSRSND, B08YJV9YL2, B086N136NH, B083B67373, B08LPJT4MT, B01M24DUXH",B01MA3LXIL,B0BVQQ58G8
AH7LDXK3GT67FZKMRW7MP477DJVQ,8,1,1,"B00TK0VV68, B08C24Q6LB, B07VG2W8TT, B086M8MZGB, B08343FS9P, B083J1Y349, B08PLFZB89, B08K2V6WGH",B095C1WF44,B09G22586Y
AG4TRGDHYIBT4CH63VJYM5IOAMTQ,6,1,1,"B082NKQ4ZT, B0914JBBTV, B01EK2F1PC, B087GD4BJ1, B00O2FGBJS, B08HMLXW65",B07SY7WPS4,B09HMXY36F
AFEYLO2BKJA2CAG6QGE55RGC7PDA,4,1,1,"B086YBQ8M7, B089NJG212, B0977LVHF8, B09HMXY36F",B09JLSCTR3,B099959RFF
AEPUSQBCPOBYEQDRQD5RI6Q67ERQ,5,1,1,"B0842BXM5M, B088LWRYJC, B089KBMST6, B07YL4485K, B07M9D3WYW",B086GST51S,B07FP2C8N8
AFTJ7XQN2EIELHARUBBL6Y7L65DA,4,1,1,"B0885W8GCL, B084ZHP45Y, B0855L611L, B08693T3XR",B083J1Y349,B08F79Z1Q5
AFFGJTTHRCSKGMMCNHT7UWTMKKCQ,5,1,1,"B086ST4W1C, B087GB8ZRF, B089KBMST6, B088LPYXNQ, B085SY4WC3",B08LZ6W8RF,B08G4Y4SFV
AEHLKY7Q5O3D3E6YEV67JIBVFNFA,4,1,1,"B07T3Z58HL, B08575Y9V3, B07YS9W97B, B08HRNPNR5",B01N7A5AGF,B08P2DZB4X
AGLQET6T4ZX4C4UXTNEMYHIWLFHA,3,1,1,"B07J3GH1W1, B07HN1L8NQ, B08KY7VYDS",B08693T3XR,B09HMXY36F
AF4TV3NNARN2N7YV6Z44S2YN237A,3,1,1,"B088YHN4JT, B087J3H22J, B08B5FJMHM",B089CSF11Y,B09GNXK3N1
AGV5NQ4JDQD6NHXVF6AVZPVDX66Q,9,1,1,"B07HR754WV, B081632HX6, B084ZHP45Y, B086VYKNDF, B08879N2W3, B088LWRYJC, B07FP2C8N8, B08F79Z1Q5, B096YHL82K",B08TB3DZ1D,B0B4MR9BXN
AF2LFSDT2SHRD2WEEC3O2ZWIWYEQ,5,1,1,"B07T3Z58HL, B07W397QG4, B07JGD2T2J, B0855L611L, B01EK2F1PC",B0842BXM5M,B07M9D3WYW
AGCV6N4LVTEQVYSE3LXR3J2QB3EA,6,1,1,"B081MQD52C, B07NPCT6L5, B08CH5PC9W, B07YS9W97B, B07PCGSFGQ, B08L4HTQ3R",B01MA3LXIL,B08MC3ZLV4
AGSVNZDZNPCMXG5DEFXMZNRH2LCQ,7,1,1,"B08BS3WDPJ, B07D5FBFQ4, B08DK74M1P, B08GYJY8F2, B08CH5PC9W, B08LPJT4MT, B08LPGZMQK",B08XZDXTG2,B099959RFF
AEZUL3R34WWAORYARPTJG2X6KC5Q_1,3,1,1,"B08P5579KC, B08T7GPT1D, B09671G4KH",B0932Z1NM1,B08WCQWP3T
AGADKXWLAJJ4FGWIDIWAPJL5A6HA,3,1,1,"B08BY9P4HR, B08GJJ5RV9, B01MSF13T1",B09473GGM4,B095C1WF44
AH2LTMRG3MQNGRZYPPCOJF4KPS3A,3,1,1,"B0837K9W6P, B087GD4BJ1, B086JN17SK",B083B67373,B09BJM95J7
AH6JLX5SJSUOJBBT6RRE2RDXIG6A,3,1,1,"B08BB3P4VQ, B08HQSK576, B07PBWVV5K",B0863FZFPV,B0BVQQ58G8
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,9,1,1,"B087G54FLM, B08BYK8SKR, B08HRHCZV2, B08LYT4Q2X, B08HGZXLP6, B08N6CLJ6P, B083B67373, B07SLFWZKN, B08XZDXTG2",B084WP4XS8,B09G3KBK7Y
AGPCJNECQMG7LPLITZVHXP3F2HUA,3,1,1,"B087F14JSH, B089ZQ8Y95, B0876VC4KM",B085SY4WC3,B085TFXLH1
AEXGISIVX7WBUNI7UHHERVB3DF7Q,5,1,1,"B00TK0VV68, B07NPWK167, B087D7MVHB, B0BTJ6SYKB, B089R7S73D",B01MA3LXIL,B09G3KBK7Y
AHA6NYC6QHOU7G37PNF5EBIOUBWQ,3,1,1,"B081ZN3TD5, B015A5DGG4, B0855L611L",B00O2FGBJS,B08VDCWKHV
AF5A5PMCP3EPIOVGZSAJWNICC6UQ,3,1,1,"B08G149DSD, B0876VC4KM, B085SY4WC3",B08CVTNQP1,B07SLFWZKN
AH5PGJYVXBFVRXAFSTA7AEH4EXRQ,4,1,1,"B086VK22QT, B0BC273JJR, B088TYPM71, B08LPGZMQK",B09JLSCTR3,B099959RFF
AEK3IYABOEGTXOTX7P6SBQJUP57A,3,1,1,"B0845LNDJK, B08DK74M1P, B07YS9W97B",B086TS3BKQ,B08KY7VYDS
AHLZVZPQ5TWJ6KXNLADJBDZAT7EA,4,1,1,"B08BYKQS9S, B0888CX245, B08JPKXJMV, B08CH5PC9W",B08Q3F3L7S,B095CG2ZV1
AFZDKJMOCGD5KJ2TXWOZB5OAJO5A,4,1,1,"B08BFH35VX, B087ZQK2G8, B07Z548TKH, B08DNCR582",B0851T7HDS,B0941YDPSW
AGQIUTI7M4XUGCRV6E66FAOCX5PQ,16,1,1,"B087GD4BJ1, B081M5R5L5, B01EK2F1PC, B085NYYLQ8, B086GST51S, B086JN17SK, B089R7S73D, B08H4SYXR4, B08G149DSD, B07THLR7RR, B08CL46XNM, B08F7877DC, B07FPS2VFK, B08T7GPT1D, B08WCQWP3T, B09FNTZFZZ",B07JGD2T2J,B08DK5D9J5
AHT556AWAYQIXS3RB57QNRQLBARQ,5,1,1,"B083122WRC, B087FTZSZH, B08C72C56Z, B07Z548TKH, B08B3TCMSQ",B08QFGV5ZQ,B08R3F946X
AHOYQ263ZGBZIBPQGKNVAWG35DNQ,3,1,1,"B084WP4XS8, B086N2SY91, B08MC3ZLV4",B0977LVHF8,B009GPP546
AHF2R43HMV6S2J42LN6NLQTRBLJA,5,1,1,"B087FTZSZH, B085J24382, B085J354CL, B08L6GXY2S, B07SY7WPS4",B08F4ZDVZQ,B08PVH18Z6
AGZSDSHEGWQOJZAJRXGXXV4FULIA,3,1,1,"B087G54FLM, B081D2R47W, B07YL4485K",B08BLKFGND,B0841WQNNZ
AGROTY3KEQXC7OWGNLDMPTDPJXHA,4,1,1,"B08B5FJMHM, B08DHZW3LK, B085TFXLH1, B08J7R5HHX",B08W4WQMNM,B0998BD871
AGLLAOO4MTOC5RG6EIUCOSK4XXXA,8,1,1,"B00TK0VV68, B0885W8GCL, B088LWRYJC, B087Z9X39L, B08FBHNBP1, B08BF4BKKM, B08GJJ5RV9, B086TS3BKQ",B08LYT4Q2X,B08HVRP54L
AGTGHYRTZXKX4AIL42A3FKWR7SOQ,7,1,1,"B086VRRD99, B0851T7HDS, B086N136NH, B08N6YHQXT, B08CZ5JZMZ, B08NC4378M, B08PLFZB89",B08VJ7CZW3,B095C1WF44
AG5A4BNLSYHH2IEFJD3UM3N2IPMA,7,1,1,"B07YG4PRTN, B07MN1KJ15, B0BC273JJR, B07YL4485K, B089CSR3KF, B08BXVJMRY, B086GST51S",B07D5FBFQ4,B0B2L218H2
AHGQDSOBAIVAAKJFIVEGS344MSXA,21,1,1,"B088PYN4VM, B08BB3P4VQ, B08G83G24X, B08LYT4Q2X, B08HRHCZV2, B08CVCLVS2, B088TXBCB5, B08JZD8HN4, B08MT8L5ZL, B08P15TB2V, B08QHP717Z, B08KHRF9NY, B08CZ5JZMZ, B0895FHBVG, B07FPS2VFK, B01M24DUXH, B08XJWLLKQ, B08QKXY1KN, B08MC3ZLV4, B096S4RQNH, B095C1WF44",B08TB3DZ1D,B09KX5N1DR
AECOPBDL3PHOESNB2RXKPZSXGBOA,3,1,1,"B0BC273JJR, B089CSF11Y, B089YGZZYP",B08CVCLVS2,B0BTJ6SYKB
AHT6AM6BNIZUHFJB5V2M6XM72G7Q,15,1,1,"B07TLMZL3T, B082VKPJV5, B087Z9X39L, B08FD2KP9R, B086M8MZGB, B08BF4BKKM, B089D16BWJ, B086N136NH, B08KWN77LW, B01N7A5AGF, B09GNXK3N1, B08VKQY815, B08SQ31H8P, B08MC3ZLV4, B096YHL82K",B09KYJJ3D5,B009GPP546
AG3HKK7MIKRQ7DOTNDOE63X2WJGQ,8,1,1,"B07VGBBNTH, B07Z3NRMBS, B07NPWK167, B082VKPJV5, B081M5R5L5, B087Z9X39L, B08MRRNL18, B08DK4NDM3",B091GG4N2X,B08RY6S25W
AEQJM4TTCTH6MTHXAUQHIZ4JZZHA,8,1,1,"B088YHN4JT, B088GWCVVJ, B08DXCVRNY, B08DK5D9J5, B089D16BWJ, B07VDCD17L, B08MPK4JRB, B08L3W279N",B08HRNPNR5,B08JCX3DL7
AGZYMSCZZ5SPWHX5AVWTP64TY7AA,5,1,1,"B08HRHCZV2, B07HVRP37G, B09GVHT2D3, B0912BNP4J, B092M5K59T",B09G22586Y,B08N5NDVGH
AGNUU44ETNXLBOUB53LJGFJP3SQA,7,1,1,"B08879N2W3, B085RQKWNF, B08B3SJNL5, B07DFNPVSF, B088ZVSLYP, B081MQD52C, B08P5579KC",B096S4RQNH,B005AL5H9S
AHPG65LKS3QKRWDUWAKZNLEK5RZQ,21,1,1,"B08DNCR582, B087J3H22J, B08DK5D9J5, B08GMC48QF, B089D16BWJ, B08PVH18Z6, B08QVJ4NVD, B08NTD1NM1, B07YV9J2YZ, B07T4LKC4D, B07PBWVV5K, B0895XPZNT, B086N2SY91, B086Q2J3F2, B08MT8L5ZL, B0977LVHF8, B0994HWXVV, B08K2V6WGH, B095C1WF44, B08HDG9F44, B084WP4XS8",B09C5NQSC5,B08N5NDVGH
AGWXHH2DQWVMVZA3GHAFJQ7ROGQA,5,1,1,"B08HCMNLKD, B08G149DSD, B08GJJ5RV9, B08L6GXY2S, B08HQSK576",B07SY7WPS4,B08P15TB2V
AHEJQ4CPSHAQNTHL4BCVCAPZ7YWA,8,1,1,"B087G54FLM, B085RQKWNF, B087F14JSH, B08BYKQS9S, B08D6PPL42, B088PYN4VM, B08DKFV9SR, B0845LNDJK",B08DNCR582,B08LZ6W8RF
AEBWGXGGL3Q5DSTMUQSTVUJDWSMA,4,1,1,"B07SW7D6ZR, B0BTJ6SYKB, B0B2L218H2, B08GMC48QF",B08NC4378M,B095C1WF44
AFKX24ALWAPX366KX6DWTOBWLQAA,11,1,1,"B088FBNQXW, B07M9D3WYW, B07ZQRX7FX, B088LWRYJC, B07MMW5654, B086SSHLWT, B07ZS3DKL5, B07MN1KJ15, B08YJV9YL2, B08CH5PC9W, B08QKXY1KN",B095CG2ZV1,B09G3KBK7Y
AEGKJTQWHGBIOTO34OB3GKIGCN7A,7,1,1,"B076DBLG1K, B088YHN4JT, B00O2FGBJS, B089CSF11Y, B08G83G24X, B08343FS9P, B08HGZXLP6",B08HDG9F44,B095CG2ZV1
AECTRGMRKOGAYIV3YXX73CQEQCSQ,4,1,1,"B07KXM94BT, B08BY91SGT, B08HMLXW65, B08NPBQR9L",B08SQ31H8P,B005AL5H9S
AFB7QGOJXRTRRZ3SDOSIRCR66UQQ,4,1,1,"B085MCMZLX, B08BFH35VX, B089CSR3KF, B089CSF11Y",B07ZQRX7FX,B08YJV9YL2
AEAT2QOOIXWFLBQESCVLAVXLK3RQ,6,1,1,"B08KGVBW41, B07T4LKC4D, B08XQYZWCS, B08NC4378M, B0BTJ6SYKB, B08P5579KC",B08RYN11N9,B08SBV6Z57
AEXO6YBJHQZFPLVRQJI6VX7IJDNA,7,1,1,"B07ND4HPHT, B08879N2W3, B08FBHNBP1, B07D5FBFQ4, B08KT7FCYY, B01MSF13T1, B08KHRF9NY",B09HMXY36F,B09SH1FD9S
AEZG2W4TRMMNFFAWS2BPQE676K4Q,3,1,1,"B08G5YVHQP, B086TS3BKQ, B08LZ6W8RF",B08VQY1Z1S,B08P2DZB4X
AFSYEOBTC3ULN3DGKABPFR6FIWQQ,4,1,1,"B088M5P8FN, B087G54FLM, B08DHZW3LK, B07SY7WPS4",B08NPBQR9L,B08Q3F3L7S
AGLIUT3VWAE7UEZHWVHNLDTBOAEQ,13,1,1,"B081632HX6, B07WNBZQGT, B07PHWX88W, B07M9D3WYW, B07ZQRX7FX, B07MN1KJ15, B07MMW5654, B08BZ1RHPS, B07DFNPVSF, B087J3H22J, B08BS3WDPJ, B08GYJY8F2, B07PCGSFGQ",B07W1WJZFG,B08RRSPNWV
AECQQBG6YRYCOJL2NCB2H3V6LD6Q,6,1,1,"B07T3Z58HL, B07ZS3DKL5, B08GJJ5RV9, B07YNDWRCB, B08PVH18Z6, B08VKQY815",B0949MJRHK,B009GPP546
AHSP5IKX6USXFMSHWDQMXSKAEJ3Q,4,1,1,"B07ZS3DKL5, B07MMW5654, B07MN1KJ15, B08YJV9YL2",B089CSR3KF,B08HRHCZV2
AGBG3KK74IKWJNQVMQAGVBWJ7FAQ,7,1,1,"B07R3BMYBG, B0837K9W6P, B07XVNJFNF, B0813ZQG3T, B0885W8GCL, B0842BXM5M, B088FBNQXW",B08KY7VYDS,B09JLSCTR3
AEIW7GMVHQ4HBUXTTYEMHEMADUMQ,3,1,1,"B07J3GH1W1, B08FD2KP9R, B096S4RQNH",B009GPP546,B08HVRP54L
AFHB5H6XQKOFLV7JRZUBA6IHJC6A,5,1,1,"B0BC273JJR, B088X2WPTX, B07DFNPVSF, B07THLR7RR, B08C72C56Z",B08HXQ3T9K,B08FBHNBP1
